1259,0,0
1419,3,0
1539,2,0
1699,1,0
1839,0,0
1979,2,0
2119,0,0
2259,2,0
2379,0,0
2519,2,0
2659,1,0
2759,3,0
2959,3,0
3119,3,0
3159,1,0
3259,3,0
3339,1,0
3399,3,0
3579,2,0
3719,0,0
3879,2,0
3999,0,0
4139,2,0
4259,0,0
4399,2,0
4519,1,0
4679,3,0
4819,1,0
4939,3,0
5059,1,0
5179,2,0
5359,2,0
5479,0,0
5499,2,0
5619,0,0
5659,2,0
5899,3,0
6019,1,0
6139,3,0
6259,1,0
6399,2,0
6519,0,0
6679,2,0
6819,0,0
6979,3,0
7079,1,0
7219,3,0
7319,1,0
7479,2,0
7619,0,0
7759,2,0
7939,2,0
8079,2,0
8259,1,0
8379,2,0
8519,2,0
8659,1,0
8839,1,0
8999,3,0
9099,3,0
9219,0,0
9359,0,0
9479,2,0
9599,2,0
9739,1,0
9899,1,0
10059,3,0
10139,1,0
10199,3,0
10299,1,0
10379,3,0
10479,1,0
10519,3,0
10639,1,0
10739,2,0
10939,2,0
11039,0,0
11159,2,0
11339,3,0
11579,3,0
11659,1,0
11739,3,0
11899,2,0
12019,0,0
12179,2,0
12259,0,0
12319,2,0
12419,0,0
12499,2,0
12559,0,0
12659,2,0
12719,0,0
12839,3,0
12979,3,0
13119,3,0
13359,2,0
13439,1,0
13579,2,0
13719,3,0
13879,3,0
13979,1,0
14059,3,0
14219,2,0
14359,2,0
14459,0,0
14539,2,0
14619,0,0
14699,2,0
14759,0,0
14859,2,0
14899,0,0
14999,2,0
15079,0,0
15239,3,0
15379,3,0
15519,3,0
15759,2,0
15859,1,0
15979,2,0
16119,2,0
16319,3,0
16399,1,0
16439,3,0
16619,2,0
16759,2,0
16919,1,0
16999,2,0
17059,3,0
17219,1,0
17339,2,0
17559,2,0
17639,0,0
17719,2,0
17879,2,0
18099,2,0
18199,1,0
18279,3,0
18439,3,0
18559,1,0
18719,2,0
18819,1,0
18938,3,0
19078,1,0
19238,2,0
19358,1,0
19458,3,0
19518,1,0
19598,3,0
19678,1,0
19758,3,0
19858,1,0
19938,3,0
19998,1,0
20158,2,0
20318,2,0
20498,2,0
20578,0,0
20698,2,0
20838,2,0
21078,2,0
21178,1,0
21198,3,0
21418,3,0
21598,1,0
21718,2,0
21798,1,0
21878,2,0
21958,1,0
22038,2,0
22118,1,0
22178,2,0
22278,1,0
22438,2,0
22598,2,0
22698,0,0
22938,2,0
22998,0,0
23138,2,0
23258,0,0
23438,2,0
23538,0,0
23618,3,0
23818,3,0
23918,1,0
23998,3,0
24078,1,0
24158,3,0
24258,1,0
24298,3,0
24418,1,0
24558,2,0
24738,2,0
24858,0,0
24938,2,0
25158,2,0
25238,0,0
25318,2,0
25478,3,0
25558,1,0
25618,3,0
25758,2,0
25838,0,0
25918,2,0
26038,3,0
26078,1,0
26178,3,0
26318,2,0
26378,0,0
26478,2,0
26538,0,0
26618,2,0
26678,0,0
26778,2,0
26838,0,0
27078,3,0
27178,1,0
27218,3,0
27358,1,0
27398,2,0
27498,0,0
27578,2,0
27738,2,0
27798,0,0
27898,2,0
28098,0,0
28118,2,0
28238,0,0
28318,2,0
28438,0,0
28618,2,0
28678,0,0
28758,2,0
28858,0,0
28918,2,0
28978,0,0
29078,2,0
29158,0,0
29258,2,0
29298,0,0
29418,2,0
29458,0,0
29578,2,0
29618,0,0
29858,3,0
29898,1,0
30038,2,0
30118,0,0
30298,3,0
30378,0,0
30438,2,0
30598,1,0
30758,0,0
30778,3,0
30878,2,0
31018,1,0
31178,0,0
31198,3,0
31338,2,0
31358,1,0
31538,3,0
31658,2,0
31738,0,0
31878,1,0
31998,3,0
32078,2,0
32198,0,0
32398,2,0
32538,0,0
32678,2,0
32798,0,0
32958,2,0
33078,0,0
33238,3,0
33378,1,0
33518,3,0
33658,1,0
33838,2,0
33938,0,0
34038,2,0
34158,0,0
34318,3,0
34398,2,0
34438,1,0
34538,0,0
34698,3,0
34818,0,0
34958,2,0
35078,0,0
35218,2,0
35378,1,0
35518,3,0
35658,1,0
35818,3,0
35938,1,0
36098,2,0
36238,0,0
36378,2,0
36518,0,0
36678,2,0
36798,0,0
36978,0,0
37058,1,0
37078,2,0
37178,3,0
37298,0,0
37438,2,0
37578,0,0
37777,2,0
37917,0,0
38057,2,0
38137,0,0
38297,1,0
38337,2,0
38377,0,0
38437,3,0
38577,0,0
38657,1,0
38757,3,0
38817,2,0
38877,1,0
38937,0,0
39057,3,0
39137,2,0
39177,1,0
39197,0,0
39377,2,0
39477,0,0
39637,2,0
39777,0,0
39937,3,0
40057,1,0
40197,2,0
40337,1,0
40477,3,0
40597,1,0
40737,3,0
40877,1,0
41037,2,0
41217,2,0
41357,0,0
41437,2,0
41497,0,0
41577,2,0
41677,0,0
41817,3,0
41977,1,0
42117,3,0
42277,1,0
42437,2,0
42557,1,0
42677,3,0
42837,1,0
42977,3,0
43077,1,0
43237,2,0
43357,0,0
43497,2,0
43657,2,0
43757,0,0
43817,2,0
43877,0,0
44077,3,0
44237,1,0
44357,3,0
44477,1,0
44637,2,0
44777,0,0
44897,2,0
45037,0,0
45157,2,0
45297,0,0
45417,3,0
45517,1,0
45677,3,0
45797,1,0
45917,2,0
46057,2,0
46157,0,0
46217,2,0
46297,0,0
46477,3,0
46637,1,0
46737,3,0
46877,1,0
47017,2,0
47117,0,0
47237,2,0
47377,0,0
47517,2,0
47677,1,0
47817,3,0
47917,1,0
47957,0,0
48077,2,0
48197,0,0
48337,3,0
48457,1,0
48597,2,0
48697,1,0
48917,3,0
48937,1,0
49217,2,0
49217,0,0
49497,3,0
49517,1,0
49797,0,0
49797,2,0
50077,1,0
50097,3,0
50317,2,0
50637,3,0
50937,2,0
51217,1,0
51517,0,0
51817,1,0
52097,0,0
52417,0,0
52437,2,0
52717,1,0
52737,3,0
53017,0,0
53017,2,0
53297,3,0
53437,3,0
53577,2,0
53737,2,0
54037,3,0
54317,3,0
54597,2,0
54917,1,0
55177,0,0
55457,1,0
55757,0,0
56017,0,0
56317,2,0
56636,3,0
56856,2,0
57096,1,0
57236,0,0
57396,3,0
57536,2,0
57676,1,0
57836,0,0
57956,3,0
58056,2,0
58196,1,0
58376,1,0
58496,2,0
58656,1,0
58816,2,0
58956,1,0
59096,2,0
59256,3,0
59416,3,0
59536,0,0
59716,0,0
59856,2,0
59976,2,0
60136,1,0
60296,1,0
60436,3,0
60556,3,0
60716,2,0
60976,2,0
61036,0,0
61136,2,0
61196,0,0
61396,3,0
61416,1,0
61676,3,0
61696,1,0
61956,2,0
61976,0,0
62256,2,0
62276,0,0
62496,0,0
62536,3,0
62716,3,0
62736,1,0
63016,0,0
63036,2,0
63276,2,0
63516,2,0
63576,0,0
63736,3,0
63916,2,0
64136,2,0
64236,1,0
64396,3,0
64556,3,0
64616,1,0
64716,3,0
64796,1,0
64876,3,0
64936,1,0
65036,3,0
65116,1,0
65216,2,0
65376,2,0
65536,2,0
65636,0,0
65836,2,0
65896,0,0
66036,3,0
66216,3,0
66376,3,0
66456,1,0
66536,3,0
66716,2,0
66896,2,0
66956,0,0
67056,2,0
67096,0,0
67196,2,0
67276,0,0
67376,2,0
67436,0,0
67516,2,0
67576,0,0
67736,2,0
67916,2,0
68056,2,0
68156,3,0
68376,1,0
68456,3,0
68636,3,0
68896,2,0
68976,1,0
69116,2,0
69256,2,0
69436,2,0
69536,0,0
69596,2,0
69756,3,0
69836,1,0
69896,3,0
70056,2,0
70136,0,0
70236,2,0
70416,3,0
70476,1,0
70576,3,0
70716,2,0
70796,0,0
70896,2,0
71036,0,0
71096,2,0
71296,2,0
71396,0,0
71436,2,0
71656,3,0
71736,1,0
71836,3,0
71916,1,0
71996,3,0
72056,1,0
72136,3,0
72236,1,0
72276,3,0
72396,1,0
72436,3,0
72536,1,0
72696,2,0
72856,2,0
73076,2,0
73136,0,0
73256,2,0
73396,2,0
73576,3,0
73696,1,0
73756,3,0
73916,3,0
74056,2,0
74156,0,0
74216,2,0
74316,0,0
74396,2,0
74476,0,0
74536,2,0
74616,0,0
74716,2,0
74776,0,0
74856,2,0
74916,0,0
75076,2,0
75216,2,0
75435,3,0
75535,1,0
75635,3,0
75795,3,0
75835,2,0
76035,2,0
76075,1,0
76195,2,0
76455,2,0
76515,1,0
76595,2,0
76675,1,0
76755,2,0
76835,1,0
76915,2,0
76995,1,0
77075,2,0
77155,1,0
77215,2,0
77395,2,0
77535,2,0
77755,2,0
77835,0,0
77935,2,0
78115,3,0
78355,3,0
78435,1,0
78515,3,0
78695,2,0
78815,2,0
79015,2,0
79055,1,0
79135,2,0
79195,1,0
79375,3,0
79555,0,0
79675,2,0
79815,0,0
79935,2,0
80035,0,0
80195,2,0
80275,0,0
80435,2,0
80575,0,0
80735,3,0
80835,1,0
80895,3,0
81075,2,0
81195,0,0
81375,2,0
81535,0,0
81655,2,0
81815,0,0
81955,2,0
82075,0,0
82375,3,0
82515,2,0
82675,1,0
82835,0,0
82955,3,0
83075,2,0
83235,1,0
83375,0,0
83475,3,0
83635,2,0
83775,1,0
83895,0,0
84055,3,0
84195,2,0
84355,1,0
84475,0,0
84795,3,0
84815,0,0
84935,2,0
85135,1,0
85315,3,0
85335,0,0
85455,2,0
85535,1,0
85735,3,0
85835,2,0
85955,0,0
86135,1,0
86255,0,0
86295,3,0
86435,2,0
86575,0,0
86675,1,0
86795,0,0
86855,3,0
