#BPM,178
#OFFSET,0
#MUSIC,Assets/music/koyoikimihatuki.wav
0.674157,2,0
1.17978,2,0
1.68539,2,0
2.19101,2,0
2.69663,3,0
2.69663,1,0
3.20225,1,0
3.20225,3,0
3.70787,1,0
3.70787,3,0
4.21348,0,0
4.21348,2,0
4.21348,4,0
4.7191,0,0
4.7191,2,0
4.7191,4,0
5.22472,1,0
5.22472,3,0
5.73034,2,0
6.23596,0,0
6.23596,4,0
6.74157,1,0
6.74157,3,0
7.24719,2,0
7.24719,0,0
7.24719,4,0
7.75281,1,0
7.75281,3,0
8.08989,0,0
8.25843,1,0
8.42697,2,0
8.59551,3,0
8.76404,4,0
8.93258,3,0
10.1124,0,0
10.1124,3,0
10.1685,4,0
11.4607,0,0
11.4607,2,0
11.5169,1,0
12.809,0,0
12.809,2,0
12.809,4,0
14.1573,4,0
14.1573,2,0
14.1573,0,0
14.2135,3,0
14.2135,1,0
15.5056,0,0
15.5056,2,0
16.5169,1,0
16.5169,3,0
16.8539,2,0
16.8539,0,0
16.8539,4,0
17.8652,0,0
17.8652,2,0
17.8652,4,0
18.2022,1,0
18.2022,3,0
18.8764,0,0
18.8764,1,0
19.2135,2,0
19.2135,3,0
19.5506,1,0
19.5506,4,0
20.8989,0,0
21.0674,1,0
21.236,2,0
21.4045,3,0
21.573,2,0
21.7416,3,0
21.9101,4,0
22.0787,3,0
22.9213,0,0
22.9213,2,0
23.2584,1,0
23.2584,3,0
23.5955,2,0
23.5955,4,0
24.2697,2,0
24.2697,4,0
24.6067,3,0
24.6067,1,0
24.9438,2,0
24.9438,0,0
25.618,2,0
25.618,0,0
25.9551,1,0
25.9551,3,0
26.2921,2,0
26.2921,4,0
26.6292,1,0
26.6292,3,0
26.9663,2,0
26.9663,0,0
27.3034,1,0
27.3034,3,0
27.4719,2,0
28.1461,0,0
28.1461,2,0
28.4831,1,0
28.4831,3,0
28.8202,2,0
28.8202,0,0
29.6629,4,0
29.6629,2,0
30,1,0
30.3371,2,0
30.3371,4,0
30.5056,2,0
30.5056,4,0
31.0112,0,0
31.0112,2,0
31.1798,0,0
31.1798,2,0
31.6854,0,0
31.6854,2,0
32.0225,3,0
32.0225,1,0
32.3596,0,0
32.3596,2,0
32.6966,1,0
32.6966,3,0
33.0337,0,0
33.0337,2,0
33.3708,3,0
33.3708,1,0
33.7079,2,0
34.0449,1,0
34.0449,3,0
34.382,4,0
34.7191,3,0
35.0562,2,0
35.3933,1,0
35.7303,2,0
36.0674,1,0
36.4045,0,0
36.7416,1,0
37.0787,2,0
37.4157,3,0
37.7528,4,0
38.0899,3,0
38.427,2,0
38.764,3,0
39.1011,2,0
39.4382,1,0
39.7753,0,0
39.7753,2,0
40.1124,1,0
40.4494,2,0
40.7865,3,0
41.1236,2,0
41.4607,3,0
41.7978,2,0
42.1348,1,0
42.4719,0,0
42.809,1,0
43.1461,2,0
43.4831,3,0
43.8202,0,0
43.8202,4,0
43.9888,1,0
44.1573,1,0
44.3258,1,0
44.4944,4,0
44.4944,0,0
44.6629,3,0
44.8315,3,0
45,3,0
45.1685,4,0
45.1685,0,0
45.3371,1,0
45.5056,1,0
45.6742,1,0
45.8427,2,0
46.0112,3,0
46.1798,3,0
46.3483,3,0
46.5169,1,0
46.6854,2,0
46.8539,2,0
47.0225,2,0
47.191,0,0
47.3596,1,0
47.5281,1,0
47.6966,1,0
47.8652,3,0
48.0337,2,0
48.2022,2,0
48.3708,2,0
48.5393,0,0
48.7079,1,0
48.8764,2,0
49.0449,3,0
49.2135,4,0
49.382,1,0
49.5506,1,0
49.7191,1,0
49.8876,2,0
50.0562,3,0
50.2247,3,0
50.3933,3,0
50.5618,4,0
50.7303,3,0
50.8989,3,0
51.0674,3,0
51.236,2,0
51.4045,1,0
51.573,1,0
51.7416,1,0
51.9101,0,0
52.0787,1,0
52.2472,1,0
52.4157,1,0
52.5843,2,0
52.7528,3,0
52.9213,3,0
53.0899,3,0
53.2584,2,0
53.427,1,0
53.5955,1,0
53.764,1,0
53.9326,0,0
53.9326,2,0
54.1011,1,0
54.1011,3,0
54.2697,2,0
54.2697,0,0
54.4382,1,0
54.4382,3,0
55.9551,0,0
55.9551,2,0
55.9551,4,0
56.6292,1,0
56.6292,3,0
57.3034,0,0
57.3034,2,0
57.6404,3,0
57.9775,2,0
58.3146,1,0
58.6517,0,0
58.6517,4,0
58.9888,3,0
59.3258,2,0
59.6629,1,0
60,0,0
60.3371,2,0
60.3371,4,0
60.5056,3,0
60.5056,1,0
61.3483,0,0
61.3483,2,0
61.3483,4,0
62.0225,1,0
62.0225,3,0
62.6966,0,0
62.6966,2,0
63.0337,1,0
63.0337,3,0
63.3708,2,0
63.3708,0,0
63.7079,1,0
63.7079,3,0
64.0449,4,0
64.0449,2,0
64.7191,1,0
64.7191,3,0
65.3933,0,0
65.3933,2,0
65.3933,4,0
65.7303,0,0
65.7303,2,0
65.7303,4,0
66.0674,0,0
66.0674,2,0
66.0674,4,0
66.4045,1,0
66.4045,3,0
67.4157,0,0
67.4157,2,0
67.4157,4,0
67.5843,1,0
67.5843,3,0
67.7528,0,0
67.7528,2,0
67.7528,4,0
67.9213,3,0
67.9213,1,0
68.427,0,0
68.5955,1,0
68.764,2,0
68.9326,3,0
69.1011,4,0
69.4382,1,0
69.4382,3,0
69.7753,2,0
69.8596,1,0
70.1124,2,0
70.1966,3,0
70.4494,2,0
70.618,1,0
70.9551,3,0
70.9551,2,0
71.1236,1,0
71.4607,2,0
71.6292,1,0
71.6292,3,0
71.6292,0,0
71.6292,4,0
71.7978,2,0
71.9663,1,0
71.9663,3,0
72.6404,0,0
72.6404,2,0
72.809,1,0
72.9775,2,0
73.1461,3,0
73.3146,2,0
73.9888,0,0
74.1573,1,0
74.3258,2,0
74.4944,3,0
74.6629,4,0
74.8315,1,0
74.8315,2,0
75,1,0
75,2,0
75.5056,2,0
75.5056,3,0
75.6742,2,0
75.6742,3,0
76.1798,0,0
76.1798,2,0
76.1798,4,0
76.5169,3,0
76.5169,1,0
76.8539,0,0
76.8539,2,0
76.8539,4,0
77.191,3,0
77.191,1,0
78.0337,1,0
78.0337,3,0
79.382,1,0
79.382,3,0
79.7191,2,0
80.8989,0,0
80.8989,4,0
81.9101,1,0
81.9101,3,0
82.5843,0,0
82.5843,2,0
82.5843,4,0
83.5955,0,0
83.5955,1,0
83.5955,3,0
84.9438,1,0
84.9438,2,0
84.9438,4,0
85.2809,3,0
85.2809,0,0
85.618,1,0
85.618,2,0
85.9551,3,0
86.1236,2,0
86.2921,3,0
86.7978,0,0
86.7978,1,0
87.1348,2,0
87.3034,1,0
87.4719,2,0
88.3146,1,0
88.4831,2,0
88.6517,3,0
88.8202,4,0
88.9888,3,0
89.1573,2,0
89.3258,1,0
89.4944,0,0
91.0112,2,0
92.3596,2,0
93.5393,2,0
94.382,1,0
94.7191,2,0
94.8876,3,0
95.0562,2,0
96.4045,1,0
96.4045,3,0
97.7528,1,0
97.7528,3,0
99.1011,1,0
99.1011,2,0
100.449,0,0
100.449,2,0
100.449,4,0
100.955,2,0
101.039,3,0
101.376,2,0
101.461,1,0
101.798,0,0
101.798,3,0
102.303,1,0
102.303,2,0
102.64,2,0
102.809,3,0
103.146,0,0
103.146,1,0
103.315,2,0
103.652,3,0
103.82,2,0
103.989,1,0
104.326,0,0
104.494,1,0
104.663,2,0
105,4,0
105.169,3,0
105.337,2,0
105.843,1,0
105.843,3,0
106.348,0,0
106.348,2,0
106.348,4,0
106.854,1,0
106.854,3,0
107.191,2,0
107.191,0,0
107.697,1,0
107.697,3,0
108.034,2,0
108.539,0,0
108.539,2,0
108.539,4,0
109.213,1,0
109.213,3,0
109.551,2,0
109.888,1,0
109.888,3,0
110.056,3,0
110.056,1,0
110.225,1,0
110.225,3,0
110.393,1,0
110.393,3,0
110.562,3,0
110.562,1,0
110.73,4,0
110.73,0,0
110.899,4,0
110.899,0,0
111.067,4,0
111.067,0,0
111.236,2,0
111.573,1,0
111.573,3,0
111.91,2,0
112.247,1,0
112.247,3,0
112.584,0,0
112.584,4,0
112.921,1,0
