1440,3,0
1620,2,0
1900,0,0
2160,2,0
2380,3,0
3260,2,0
3660,2,0
4120,1,0
4480,1,0
4800,1,0
5040,2,0
5340,2,0
5680,1,0
5880,1,0
6340,1,0
6520,2,0
6620,0,0
6720,2,0
7240,3,0
7420,3,0
7620,2,0
7880,2,0
7980,1,0
8160,3,0
8400,3,0
8580,2,0
8820,2,0
8900,0,0
9180,2,0
9400,3,0
9620,3,0
9720,1,0
9920,2,0
10020,0,0
10200,2,0
10280,0,0
10480,2,0
10540,0,0
10740,3,0
10920,3,0
11120,3,0
11220,1,0
11440,3,0
11520,1,0
11760,2,0
11980,2,0
12040,0,0
12260,2,0
12340,0,0
12560,2,0
12760,3,0
12980,3,0
13080,1,0
13180,3,0
13300,1,0
13380,3,0
13500,1,0
13620,2,0
13700,0,0
13820,2,0
13920,0,0
14040,3,0
14140,1,0
14240,3,0
14340,1,0
14460,2,0
14540,0,0
14660,2,0
14740,0,0
14880,2,0
14960,1,0
15060,2,0
15200,1,0
15280,2,0
15420,0,0
15500,3,0
15640,0,0
15720,3,0
15800,0,0
15920,2,0
16020,1,0
16379,0,0
16400,3,0
17760,0,0
18160,2,0
18320,2,0
18520,1,0
18720,1,0
18960,3,0
19160,3,0
19280,0,0
19380,2,0
19500,0,0
19580,2,0
19800,3,0
20020,3,0
20120,1,0
20240,3,0
20360,1,0
20460,3,0
20560,1,0
20720,2,0
20940,2,0
21020,0,0
21180,3,0
21360,3,0
21580,3,0
21800,3,0
21920,1,0
22000,3,0
22100,1,0
22200,3,0
22460,2,0
22680,2,0
22700,0,0
22900,0,0
22980,2,0
23220,2,0
23440,2,0
23540,0,0
23640,2,0
23740,0,0
23840,2,0
23920,0,0
24060,2,0
24260,2,0
24460,3,0
24540,1,0
24660,3,0
24740,1,0
24840,3,0
25040,2,0
25240,2,0
25340,0,0
25440,2,0
25540,0,0
25660,2,0
25880,2,0
26120,3,0
26260,1,0
26340,3,0
26460,1,0
26560,3,0
26780,2,0
26980,2,0
27080,1,0
27200,2,0
27300,1,0
27400,2,0
27640,3,0
27740,0,0
27840,3,0
27940,0,0
28100,2,0
28300,2,0
28540,2,0
28740,2,0
28860,1,0
28980,2,0
29060,1,0
29160,2,0
29260,1,0
29420,3,0
29620,3,0
29720,0,0
29820,3,0
30020,2,0
30220,2,0
30440,2,0
30560,1,0
30660,2,0
30760,1,0
30860,2,0
30960,1,0
31120,3,0
31320,3,0
31440,0,0
31540,3,0
31640,0,0
31760,2,0
31960,2,0
32200,2,0
32300,1,0
32419,2,0
32640,3,0
32800,0,0
32880,3,0
33119,2,0
33240,1,0
33320,2,0
33500,3,0
33600,0,0
33700,3,0
33880,2,0
34020,1,0
34100,2,0
34300,3,0
34400,0,0
34500,3,0
34680,2,0
34800,1,0
34900,2,0
35120,3,0
35200,1,0
35300,3,0
35400,1,0
35520,3,0
35600,1,0
35720,3,0
35820,1,0
35940,3,0
36040,1,0
36120,3,0
36320,2,0
36420,0,0
36520,2,0
36620,0,0
36740,2,0
36860,0,0
36960,2,0
37180,3,0
37280,1,0
37400,3,0
37500,1,0
37620,2,0
37720,0,0
37840,2,0
37960,0,0
38080,3,0
38160,1,0
38280,3,0
38380,1,0
38520,2,0
38620,0,0
38720,2,0
38820,0,0
38980,2,0
